num_vehicles,distance,fitness
21.0,1870.6937996225547,21.999659687912658
37.0,4287.260933868594,37.99985150897726
34.0,3974.2905157899136,34.999839815495015
35.0,4273.446877216168,35.99985102897519
41.0,4296.978138321739,41.99985184477547
38.0,4408.290937677982,38.99985558581082
33.0,4323.821977425362,33.99985276457626
39.0,4110.121188104041,39.99984510924845
39.0,4305.264398121143,39.99985212992698
43.0,4455.826293053072,43.999857126440794
42.0,4512.553977479923,42.99985892251591
37.0,4416.719288062431,37.999855861393954
40.0,4485.016445443322,40.99985805631494
34.0,4148.493706729898,34.999846541948706
43.0,4507.523421487187,43.999858765068446
37.0,4501.770686056274,37.999858584586754
44.0,4063.0181470331318,44.999843313582055
37.0,4761.933230970476,37.99986631064903
43.0,4517.572268992659,43.999859079230156
38.0,4227.251300816088,38.999849401013755
37.0,4468.918904661328,37.99985754501809
37.0,4204.278539601762,37.99984857812004
40.0,4118.054810610503,40.99984540765261
36.0,3454.8220388807144,36.99981573008756
41.0,4298.177236442427,41.999851886107564
32.0,3324.2361927111037,32.999808491419905
43.0,4364.561093068325,43.99985413888186
40.0,4277.113267858902,40.999851156674865
35.0,4312.970123874215,35.99985239411759
36.0,4214.733780750041,36.99984895374334
42.0,4366.7853972217345,42.999854213178956
32.0,4154.397770603684,32.99984676003714
39.0,4339.0607321891175,39.99985328166615
36.0,4459.780888506518,36.99985725313023
38.0,4539.009650634117,38.99985974478773
35.0,4235.282834501422,35.99984968660054
39.0,4397.029625873609,39.99985521594905
31.0,3341.749754238912,31.999809495084854
37.0,4315.793432769493,37.99985249067851
36.0,4328.012200530424,36.99985290712421
36.0,4087.518209261253,36.999844252740395
36.0,4321.766053945113,36.99985269453435
37.0,4380.76840830478,37.9998546785171
39.0,4225.431007208907,39.999849336136506
33.0,3156.7065606601536,33.999798327865186
36.0,4224.029149099128,36.99984928613463
40.0,4505.917923466682,40.9998587147452
41.0,4294.303628302898,41.99985175250379
33.0,4282.979117021203,33.99985136052654
38.0,4114.613617380406,38.999845278361704
34.0,4024.625938229119,34.99984181889968
38.0,4005.86828455957,38.99984107820978
39.0,4395.886962996569,39.999855178314014
42.0,4532.061418137107,42.99985952975847
42.0,4409.133365830156,42.99985561340322
34.0,4307.129279330292,34.999852193951085
42.0,4668.623421778508,42.999863638656386
40.0,4464.064242080463,40.99985739009853
37.0,4418.950441972119,37.99985593417038
40.0,4312.663480412605,40.99985238362236
34.0,3571.584795970563,34.999821754265376
36.0,4268.231260707704,36.999850846938266
38.0,4316.488870426803,38.99985251444401
34.0,4098.048129273663,34.99984465293241
31.0,3803.322818900052,31.999832614850746
37.0,4426.3160682241905,37.999856173903595
39.0,4341.848300607078,39.999853375862756
32.0,3439.5750004805163,32.9998149132511
35.0,4332.325370669218,35.99985305356671
34.0,3394.4953683595445,34.99981245525922
38.0,4172.560055931608,38.999847427058775
36.0,4331.702460043752,36.99985303243542
39.0,4618.3838570478865,39.99986215529455
40.0,4649.884740371942,40.99986308913057
40.0,4126.724011792592,40.999845732411934
37.0,4207.333715293186,37.99984868807576
42.0,4296.77119359983,42.999851837639895
38.0,4615.530463663986,38.999862070076794
32.0,4492.875995154827,32.99985830462213
39.0,4555.157966974796,39.9998602420011
40.0,4103.662701955923,40.999844865476035
30.0,3274.419857572831,30.99980557784882
37.0,4257.258323350062,37.99985046250138
40.0,4531.29386643873,40.999859505964345
38.0,4475.708088042214,38.999857761107464
37.0,4403.084327633877,37.99985541504226
40.0,4518.551203079689,40.99985910976033
32.0,4205.2342140256405,32.99984861253191
38.0,4458.160553529719,38.99985720124835
36.0,4287.557492129057,36.99985151924797
37.0,4284.251534639592,37.999851404672285
39.0,4584.403591166896,39.99986113356959
35.0,4555.395721052306,35.99986024929532
39.0,4097.242288566638,39.99984462237894
39.0,4423.926742550772,39.999856096224335
37.0,4352.55893609373,37.99985373667065
39.0,4312.731857620387,39.999852385962775
30.0,3367.3533811564716,30.999810943586375
34.0,3410.7561758555453,34.999813349380226
38.0,4287.106566037537,38.999851503630474
38.0,4284.205339896562,38.999851403070046
37.0,4233.728525787646,37.999849631416694
33.0,4541.755942097478,33.9998598295967
42.0,4664.763545156479,42.99986352582366
39.0,4187.298639164224,39.99984796408971
39.0,4158.76892764725,39.99984692110306
37.0,4384.60535060761,37.99985480568707
35.0,4490.393261697822,35.99985822627892
36.0,4462.240135783509,36.999857331801444
37.0,4462.395728928582,37.99985733677594
39.0,4516.229751081015,39.99985903733932
38.0,4607.087980525093,38.99986181732039
40.0,4246.272878506439,40.99985007563602
34.0,4154.567734081583,34.99984676630619
38.0,4097.914541915948,38.99984464786827
39.0,4529.9695074191695,39.99985946489022
38.0,4549.817731866481,38.99986007796364
39.0,4547.517163073699,39.9998600071777
40.0,4490.913454259382,40.99985824270088
37.0,4306.343714599731,37.999852166988255
35.0,4258.343583691365,35.999850500611764
37.0,4501.352334286989,37.99985857144373
35.0,4400.685916529133,35.99985533624224
35.0,4112.566763534491,35.99984520135564
37.0,4409.169144377576,37.999855614574855
38.0,4165.478705563279,38.99984716768344
40.0,4381.957350913732,40.999854717946725
39.0,4239.053325843142,39.999849820299104
36.0,4234.912622335248,36.99984967346028
39.0,4269.518148710698,39.99985089189493
39.0,4537.518333248338,39.99985969869093
35.0,4437.038616970433,35.99985652147377
38.0,4274.101350598146,38.999851051786436
31.0,3229.8953198367503,31.999802897713707
32.0,3399.6968092637685,32.9998127421974
35.0,4603.192199980869,35.999861700373415
33.0,3377.9214429789404,33.999811535062456
37.0,4512.753840619845,37.99985892876403
39.0,4360.073348863092,39.99985398874967
37.0,4397.678624652279,37.99985523731593
38.0,4165.919233275295,38.99984718384479
34.0,4501.7706733834175,34.999858584586356
35.0,4494.067004556387,35.99985834217398
38.0,4398.245120300771,38.999855255961414
37.0,4256.531846904224,37.999850436979315
30.0,3501.820881723619,30.999818203221533
38.0,4486.678384100163,38.999858108893186
39.0,4481.157860967449,39.99985793409169
34.0,4308.015530732479,34.999852224357966
34.0,3896.1140597934073,34.999836601354936
36.0,4395.747597480243,36.999855173722494
33.0,4326.152714001213,33.999852843900086
34.0,4559.970027137618,34.99986038948538
33.0,3640.817447794876,33.99982514373063
40.0,4318.318338163626,40.99985257692668
40.0,4577.185682952666,40.99986091458675
37.0,4471.766212992529,37.999857635723465
36.0,4161.197161472966,36.99984701043103
37.0,4238.610716779964,37.999849804616865
31.0,3376.4468282127864,31.999811452753104
37.0,4261.360308267358,37.99985060644615
39.0,4399.21726821349,39.99985528794724
32.0,4124.0770198879745,32.999845633397044
32.0,4316.512225973673,32.99985251524202
39.0,4400.853192735122,39.999855341740904
38.0,4414.181821632921,38.99985577853673
37.0,4163.15723702629,37.99984708246077
38.0,4383.604342205245,38.99985477253155
38.0,4334.261322812176,38.99985311920218
32.0,3613.778836233821,32.999823835440694
36.0,4315.502324974225,36.99985248072807
36.0,4465.070389348561,36.99985742223387
39.0,4157.109492868478,39.99984685999703
38.0,4523.167070236519,38.99985925353804
38.0,4397.05655302515,38.99985521683569
40.0,4522.451050214957,40.99985923125426
38.0,4175.848375176571,38.99984754720406
40.0,4399.615373533007,40.99985530104171
33.0,4161.654418935772,33.999847027240605
35.0,4105.311738578681,35.99984492779104
38.0,4225.590042134774,38.999849341806915
36.0,4486.704411215238,36.99985810971629
37.0,4199.662024993178,37.99984841166824
34.0,4363.817158554748,34.99985411401576
38.0,4397.566257193322,38.99985523361693
37.0,4331.270441399404,37.99985301777627
34.0,3411.820276108357,34.999813407594004
36.0,4330.684263927263,36.99985299788157
35.0,4087.189821764735,35.9998442402268
37.0,4209.207377741405,37.99984875542988
40.0,4434.462278531661,40.99985643811547
