num_vehicles,distance,fitness
21.0,1870.6937996225547,21.999659687912658
34.0,4246.064235375799,34.99985006826903
35.0,4525.824850041515,35.99985933619106
38.0,4406.160698325319,38.99985551599113
35.0,4172.777382184068,35.999847435005066
36.0,3469.6059430894616,36.99981651525701
40.0,4615.468478763951,40.999862068224424
40.0,4353.7049447464215,40.999853775170976
37.0,4156.733106753724,37.999846846130424
38.0,4345.675243209001,38.99985350498473
42.0,4557.00596849667,42.99986029867713
37.0,4230.3624815046405,37.99984951177038
35.0,4327.797420767374,35.99985289982429
35.0,4330.243359953543,35.999852982913865
41.0,4317.277584010051,41.99985254138781
36.0,4441.662822186981,36.999856670848935
36.0,4612.700447319371,36.999861985453066
32.0,3109.8873801948466,32.99979529170269
35.0,3389.061247314197,35.99981215454445
38.0,4339.212665037357,38.99985328680334
39.0,4390.302308909817,39.999854994094584
33.0,4260.37405737181,33.999850571862446
35.0,4559.370560241185,35.99986037112936
39.0,4086.5648222260284,39.99984421640489
38.0,4266.553233498898,38.99985078827665
37.0,4178.1370015298635,37.99984763071197
38.0,4319.436502841791,38.99985261508982
41.0,4276.629548245627,41.99985113983954
36.0,4255.327876904489,36.9998503946631
36.0,4292.059077032101,36.99985167497711
37.0,4450.787162421518,37.99985696468098
33.0,4080.1560627073777,33.999843971713375
38.0,4085.5482120810157,38.99984417764114
33.0,4493.668966507316,33.99985832962628
32.0,3355.896856572106,32.99981029817639
37.0,4002.084567526925,37.999840927959326
35.0,4202.854858621661,35.99984852682718
40.0,4520.11791619884,40.999859158594134
36.0,4107.36364113636,36.999845005259964
36.0,4404.178457919423,36.99985545096151
38.0,4380.904487125086,38.99985468303105
38.0,4452.002760776247,38.9998570037361
38.0,4394.601308932075,38.999855135945985
35.0,4353.4999984826245,35.99985376828727
36.0,4180.0608192175,36.99984770083792
41.0,4577.206401497922,41.99986091521632
38.0,4569.086644597424,38.999860668047745
34.0,4292.85288945194,34.99985170240461
38.0,3946.335424147566,38.99983868077842
33.0,4122.616345114508,33.99984557870377
42.0,4183.218574343907,42.99984781580285
34.0,4266.169969681627,34.99985077487179
40.0,4495.688151557275,40.99985839325585
39.0,4178.5502575981545,39.9998476457812
30.0,3220.7381476506157,30.99980233731439
37.0,4321.115480122928,37.999852672356496
37.0,4472.440389224434,37.99985765718347
41.0,4664.516817316666,41.99986351860492
37.0,4431.7058017233785,37.99985634882142
35.0,4364.662188835672,35.99985414226035
38.0,4488.464983751189,38.999858165371876
35.0,4459.5857728224155,35.99985724688477
37.0,4330.836231238751,37.99985300303982
37.0,4647.11746081953,37.99986300760247
36.0,4208.684208528447,36.99984873662911
35.0,4431.159563092548,35.99985633111322
38.0,4439.424652988756,38.99985659858847
38.0,4434.347866276806,38.99985643441138
37.0,4490.286179466453,37.99985822289796
38.0,4405.056842819424,38.99985547978513
34.0,4161.752814864808,34.999847030857325
37.0,4218.879200381596,37.99984910215955
38.0,4312.149711322117,38.99985236603467
40.0,4489.177179433356,40.99985818787355
37.0,4171.175314139144,37.99984737640779
37.0,4670.279227699536,37.99986368700208
38.0,4224.028863759337,38.99984928612445
32.0,3030.8067250598356,32.99978995039704
35.0,4033.8031358367857,35.99984217877326
36.0,3979.0562665461375,36.9998400073494
39.0,4512.426598574219,39.99985891853351
35.0,4394.528039047574,35.99985513353067
38.0,4232.237143838996,38.99984957842888
37.0,4475.5587490217,37.99985775636128
36.0,4110.5291957239,36.999845124622766
40.0,4643.9896123837825,40.99986291533452
37.0,4419.25646259446,37.99985594414651
41.0,4520.048661389019,41.99985915643621
