num_vehicles,distance,fitness
21.0,1870.6937996225547,21.999659687912658
32.0,3592.38816140612,32.99982278647871
39.0,4580.3648826720355,39.99986101112497
35.0,3711.8090414550975,35.99982848800953
37.0,4323.09971638567,37.99985273997761
37.0,4475.936200467628,37.99985776835655
38.0,4387.069632225679,38.99985488724486
38.0,4030.066241451096,38.99984203243293
36.0,4316.038025165936,36.99985249903794
39.0,4083.2596037612866,39.99984409030495
40.0,4316.881881405282,40.99985252787116
37.0,4520.021315430782,37.99985915558411
36.0,4357.595563262788,36.99985390572577
34.0,4467.588906017215,34.99985750260932
35.0,4221.125636776451,35.99984918246571
35.0,3949.279967156183,35.999838801056384
37.0,4557.586561655026,37.99986031647374
36.0,4625.7457072954685,36.999862374673675
39.0,4343.269350947496,39.9998534238359
39.0,4378.96215120388,39.99985461857415
38.0,4283.6484377561765,38.999851383751476
37.0,4261.704729227098,37.99985061851979
38.0,4549.291624822546,38.99986006178223
43.0,4321.360525013754,43.99985268071078
43.0,4509.34170616447,43.99985882201806
35.0,3607.9220010512377,35.99982354946812
35.0,3503.10585893677,35.99981826990656
39.0,4474.856340481117,39.999857734033604
36.0,4039.0563717969644,36.99984238403707
35.0,4403.4447611753385,35.99985542687692
37.0,4361.523581834041,37.99985403729929
37.0,4287.155494777005,37.999851505325246
34.0,4135.098861967171,34.99984604485135
35.0,4415.704570398616,35.999855828271265
41.0,4467.722403538229,41.99985750686721
39.0,4279.579965063396,39.99985124246632
38.0,3853.359040333323,38.9998347883622
34.0,4214.518965765447,34.99984894604447
38.0,3999.1924987950124,38.99984081292428
42.0,4441.292576771466,42.9998566589004
36.0,4332.22461585908,36.99985305014917
36.0,4362.849745038945,36.99985408166716
34.0,4213.365920182315,34.99984890470648
35.0,4321.584032268627,35.99985268832996
32.0,3421.6041958662604,32.99981394114638
34.0,3383.4693388666024,34.99981184408958
36.0,4304.063140040917,36.999852088656645
34.0,4305.546894464037,34.999852139629056
32.0,4208.781787674975,32.9998487401361
35.0,3995.2202943484285,35.99984065465427
40.0,4455.277771773491,40.999857108850605
34.0,4143.738647393989,34.999846365851184
37.0,4371.653622239192,37.99985437552554
40.0,4341.363909445614,40.99985335950306
36.0,4320.596255980163,36.99985265465151
37.0,4497.609994232965,37.999858453764844
35.0,4376.713399124957,35.999854543877284
38.0,4369.726370684655,38.99985431129841
35.0,4114.1505770234335,35.99984526094806
37.0,4470.796453108492,37.99985760484325
35.0,4012.8192007037624,35.99984135349057
43.0,4551.3301571048905,43.99986012446029
39.0,4607.339134055274,39.99986182485295
33.0,3609.388476464349,33.99982362115903
36.0,4166.667442479384,36.99984721128602
43.0,4443.5175847945275,43.99985673067576
35.0,4539.655414646303,35.999859764738964
39.0,4134.734404570822,39.99984603128093
37.0,3790.532459146779,37.99983205004456
37.0,4439.331041284615,37.99985659556459
36.0,4167.355442154862,36.999847236510305
35.0,4123.963591777561,35.999845629151245
35.0,4155.5625185062145,35.99984680298822
36.0,4487.374988878432,36.99985813091988
31.0,3178.603916915704,31.999799717181503
34.0,4482.504270531737,34.99985797676402
36.0,4545.372615924266,36.999859941127845
41.0,4593.301608540034,41.99986140257781
36.0,4407.978229606913,36.999855575565874
37.0,4661.4782223871125,37.99986342963922
38.0,4544.7326700870235,38.9998599214061
38.0,4407.119160665948,38.999855547413574
35.0,4086.771638052398,35.9998442242885
35.0,4397.674637073194,35.99985523718466
42.0,4649.488908260333,42.99986307747473
36.0,4199.069139386928,36.999848390264795
36.0,4256.628291309083,36.999850440368036
36.0,4106.093730094492,36.99984495732401
30.0,4141.617067223408,30.999846287150728
33.0,3918.505988075144,33.99983753508085
41.0,4598.145833810762,41.999861548592555
41.0,4331.357691046787,41.999853020737035
34.0,3179.63326579365,34.999799782019444
34.0,4237.56847586146,34.999849767675926
38.0,4462.237225418592,38.99985733170839
36.0,4442.231805054668,36.999856689207235
38.0,4407.913457109694,38.99985557344362
35.0,4414.681339536392,35.99985579485528
39.0,4336.54733280067,39.999853196630355
34.0,4362.5987273076125,34.99985407327123
37.0,4339.981272523158,37.999853312786136
39.0,4386.822096308207,39.99985487905656
42.0,4235.020351304704,42.99984967728423
39.0,4193.554108051575,39.999848190879646
35.0,3375.975526181435,35.99981142643102
35.0,4344.61297577597,35.999853469166375
36.0,4166.9679582984345,36.99984722230492
36.0,4131.00227866385,36.999845892178946
43.0,4588.2071095820875,43.99986124868667
33.0,3726.384426579121,33.99982915886172
39.0,4158.658907196079,39.99984691705323
37.0,4284.128843463319,37.99985140041673
36.0,4449.492354037851,36.99985692305751
37.0,4303.314145824268,37.999852062912595
36.0,4449.300809431475,36.999856916897976
36.0,4285.11929019379,36.99985143476349
38.0,4481.471141965879,38.99985794402293
37.0,4067.7761067883494,37.99984349685361
34.0,3369.7203804656397,34.99981107638563
36.0,4436.539351061537,36.999856505327415
35.0,4225.425597947533,35.99984933594363
30.0,3362.462213812387,30.99981066857763
37.0,4581.194519796505,37.999861036295336
38.0,4374.541962569618,38.999854471675725
36.0,4198.659627533372,36.9998483754777
40.0,4281.489824867974,40.99985130882314
39.0,4514.983439105441,39.99985899842811
41.0,4351.048390002408,41.99985368589267
36.0,4385.332664353064,36.99985482976776
37.0,4431.822443905596,37.9998563526022
38.0,4419.262607977495,38.999855944346834
42.0,4333.286704345844,42.999853086166574
35.0,4103.721338687965,35.99984486769271
32.0,3353.5268759632468,32.99981016411168
38.0,4198.168397701736,38.999848357736035
37.0,4360.948823927255,37.99985401806192
41.0,4635.859643784556,41.99986267492733
37.0,4347.358574480486,37.99985356170874
35.0,4044.9176293802793,35.99984261242929
37.0,4432.209318195614,37.99985636514076
40.0,4602.999677841132,40.999861694588986
36.0,3708.5654624650547,36.99982833800202
37.0,3712.3131666611407,37.999828511300535
32.0,3371.5861408881306,32.99981118093174
37.0,4283.804575467318,37.9998513891683
34.0,4430.481096617782,34.99985630911233
36.0,4196.9836739488055,36.99984831493049
37.0,4235.431053097844,37.999849691860746
40.0,4526.10204012444,40.99985934480567
35.0,4263.118635047417,35.999850668063644
34.0,4008.0237364511327,34.99984116367541
40.0,4465.657648573799,40.999857440983654
35.0,4226.443448290036,35.99984937222791
38.0,4156.25068291528,38.99984682835357
38.0,4493.5049643163065,38.99985832445565
40.0,4410.786753562208,40.999855667526674
38.0,4417.40793918941,38.99985588386441
31.0,4049.957045663809,31.999842808268767
36.0,4432.7889034079635,36.99985638392095
36.0,4313.020547141347,36.999852395843234
39.0,4604.422163876183,39.999861737316934
36.0,4440.430312832115,36.99985663106574
38.0,4347.75196850821,38.99985357495879
36.0,4255.500081896045,36.999850400717094
37.0,4276.846172466255,37.99985114737938
