num_vehicles,distance,fitness
21.0,1870.6937996225547,21.999659687912658
37.0,4495.852768786743,37.99985839844083
39.0,3899.7546942045265,39.9998367538965
39.0,4294.43559750118,39.999851757059474
39.0,4317.309109710112,39.99985254246457
42.0,4476.524950284204,42.999857787062766
40.0,4617.458853817456,40.999862127680494
36.0,4055.948747792324,36.999843040482254
38.0,4379.2684832853665,38.99985462874365
35.0,4529.622770142044,35.99985945413243
38.0,4182.936701132362,38.9998478055477
30.0,4277.615602242105,30.999851174154024
40.0,4497.125997080747,40.99985843853112
33.0,3920.8283175174233,33.99983763130976
36.0,4390.684666191506,36.99985500672224
38.0,4354.782831431603,38.99985381136423
35.0,3934.1499887801515,35.999838181116516
40.0,4446.860562135302,40.999856838380076
38.0,4480.596572961619,38.99985791629498
32.0,4255.662121153187,32.99985040641326
36.0,4408.497246236533,36.999855592569105
38.0,4433.452917312853,38.99985640543083
35.0,3665.372417235756,35.99982631512324
42.0,4623.813368618515,42.99986231715865
37.0,4290.4237379664455,37.999851618441504
38.0,4321.034795346547,38.99985266960551
36.0,4261.958447798897,36.99985062741261
39.0,4242.485399200073,39.999849941791034
39.0,4142.07907878578,39.99984630429601
37.0,4038.7382656765467,37.99984237162265
37.0,4482.0040186058,37.999857960912315
33.0,3892.5141422554275,33.99983645023882
38.0,4267.024008432138,38.99985080473898
42.0,4557.865820402767,42.9998603250321
39.0,4084.650238222708,39.99984414338498
36.0,4337.977718242094,36.99985324503664
34.0,3987.5895369764507,34.99984034972679
37.0,4549.7520046289665,37.99986007594228
35.0,4326.20863692306,35.9998528458023
38.0,4525.435419892952,38.99985932408643
40.0,4354.168670629394,40.99985379074415
37.0,4392.421652557933,37.999855064059936
34.0,4114.606130006091,34.99984527808016
36.0,4142.71839933171,36.99984632801493
35.0,4290.504613817309,35.99985162123849
38.0,3841.9797006606586,38.999834299031335
36.0,4434.501064334845,36.999856439371115
41.0,4465.852080677711,41.999857447190315
36.0,4151.051800615276,36.99984663651753
36.0,3754.647820495666,36.999830444881184
33.0,4189.540816002645,33.99984804545695
39.0,4524.51414963835,39.99985929544235
40.0,4494.8963272059,40.9998583683103
42.0,4687.6409809318875,42.99986419186851
35.0,3893.6877104889986,35.99983649953317
36.0,4263.066821865363,36.99985066624867
36.0,4383.11791946965,36.99985475641472
39.0,4571.49851370798,39.999860741557654
39.0,4281.216748584249,39.99985129933891
39.0,4421.126896510974,39.99985600509182
40.0,4460.256379298407,40.999857268347924
42.0,4455.0968334359795,42.999857103047255
39.0,4333.999292536018,39.99985311032188
38.0,4383.990541865092,38.99985478532509
38.0,4341.382560096762,38.999853360133024
40.0,4434.157547841581,40.9998564282494
34.0,3787.6951587145963,34.999831924236005
36.0,4033.0523328194035,36.99984214939287
37.0,4290.2387970841455,37.99985161204517
37.0,4541.2464027226815,37.99985981386923
37.0,4289.843483856982,37.99985159837107
35.0,4339.165619655869,35.999853285212666
38.0,4329.668980404463,38.99985296341038
38.0,4443.822544465261,38.999856740507695
37.0,4189.192327431417,37.99984803281623
35.0,3599.748271773051,35.99982314881266
39.0,4372.309725374813,39.99985439737776
36.0,4243.180191751149,36.99984996636206
37.0,4226.127209343427,37.99984936095651
38.0,4484.801713738114,38.99985804951869
40.0,4331.765646440993,40.999853034579196
35.0,4206.589174493196,35.999848661294465
41.0,4484.712715615963,41.99985804670172
38.0,4425.193163095789,38.99985613740733
40.0,4526.859363224107,40.99985936833665
