num_vehicles,distance,fitness
21.0,1870.6937996225547,21.999659687912658
37.0,4187.106690322011,37.999847957119954
36.0,4199.513536419982,36.999848406308296
32.0,3578.6450707913095,32.99982210592467
34.0,4403.998611091277,34.999855445058536
40.0,4712.6869923683125,40.99986491363338
36.0,4552.377873526691,36.99986015665223
36.0,4218.554697622099,36.999849090552075
34.0,4265.356420846943,34.99985074640947
38.0,4110.369045376548,38.99984511858843
37.0,4383.483543016343,37.999854768529396
39.0,4431.9943198892115,39.999856358172956
33.0,3737.637191554185,33.99982967320675
34.0,3604.3866164186466,34.99982337639555
34.0,4174.846524318119,34.999847510619496
37.0,4283.890839121283,37.99985139216084
35.0,3773.2577780255174,35.999831281138235
39.0,4445.302055625368,39.99985678818815
41.0,4400.809669152115,41.99985534031025
38.0,4471.946633994552,38.99985764146716
37.0,4286.10774703835,37.99985146902542
36.0,4233.693366239197,36.99984963016793
40.0,4443.108201475422,40.999856717475076
34.0,4296.590845036017,34.99985183142081
35.0,3747.355568752337,35.99983011493156
36.0,4289.012980462897,36.99985156963531
37.0,4312.993460208752,37.99985239491624
37.0,4248.69290666956,37.99985016103197
39.0,4514.457574327687,39.9998589820036
37.0,4190.075723632657,37.99984806485556
37.0,4316.6002199928525,37.999852518248495
37.0,4305.278386135338,37.99985213040742
38.0,4379.6653929584945,38.999854641918006
37.0,4483.744839514278,37.99985801605921
41.0,4432.491070846685,41.99985637427095
35.0,4440.217975128093,35.99985662420963
34.0,4198.8605303372415,34.99984838273247
36.0,4389.039738292308,36.99985495238154
36.0,4210.508375857454,36.99984880216269
35.0,4268.198644374478,35.999850845798484
38.0,3745.346795712686,38.99983002381569
40.0,4278.583116272181,40.99985120780794
36.0,4102.343314886677,36.999844815582
38.0,4246.985511701276,38.99985010079294
38.0,4415.758565110798,38.999855830034164
35.0,4400.057263213278,35.99985531557356
36.0,3986.708133074251,36.99984031443041
38.0,4649.417736956999,38.99986307537878
35.0,4482.629848189432,35.999857980742696
39.0,4588.758051788498,39.999861265345636
38.0,4541.6718264830515,38.99985982700063
41.0,4186.673987252618,41.999847941405946
40.0,4265.243989926052,40.999850742475175
39.0,4188.945171222147,39.99984802384986
39.0,4348.006130274731,39.99985358351804
39.0,4405.019585649099,39.99985547856279
38.0,4022.28651706757,38.99984172689923
37.0,4396.681929935725,37.99985520449932
35.0,4327.7933772168935,35.99985289968685
37.0,4459.68388658973,37.999857250025364
36.0,4472.108318972189,36.999857646614004
36.0,4299.729957733854,36.99985193959454
36.0,4402.804940539886,36.99985540586739
41.0,4560.616603759827,41.99986040927851
35.0,3782.648503018619,35.99983169999617
36.0,4197.032479686561,36.999848316694376
40.0,4335.892468480038,40.99985317445815
37.0,4236.376687191076,37.999849725412176
36.0,4185.978193915971,36.99984791613077
35.0,4134.197441324515,35.99984601128297
38.0,4261.637864985181,38.99985061617602
38.0,4355.973504571919,38.99985385132381
39.0,4447.764514972683,39.9998568674759
36.0,4183.532886020892,36.99984782723655
36.0,3993.2087435407957,36.999840574385175
40.0,4552.724282148465,40.99986016729267
35.0,4568.395267842747,35.99986064696138
37.0,4409.282613524236,37.99985561829049
34.0,4372.482256022598,34.99985440312299
