num_vehicles,distance,fitness,time
11.0,939.9401120280544,11.99932270202747,1190.0623078346252
11.0,940.0978410053042,11.999322815663978,1178.0860660076141
11.0,1050.9263454158279,11.999394230068543,1273.0859725475311
