num_vehicles,distance,fitness
21.0,1870.6937996225547,21.999659687912658
37.0,4191.906206338842,37.99984813120119
35.0,3880.602740398101,35.999835948227414
34.0,4319.399216112923,34.99985261381754
35.0,4245.329865206247,35.999850042333385
34.0,4217.11161359433,34.99984903891128
37.0,4454.365981360918,37.99985707960138
40.0,4610.945720224023,40.99986193293068
37.0,4116.73194883984,37.99984535797624
38.0,4392.419173078202,38.999855063978124
37.0,3883.6725927544867,37.99983607790227
42.0,4164.542698588824,42.999847133333425
38.0,4457.170692978798,38.99985716953522
33.0,4387.629323877191,33.999854905755626
37.0,4163.3671199917635,37.999847090169624
38.0,4345.464956598791,38.99985349789551
36.0,3718.9240323919616,36.99982881614373
35.0,4283.570847065585,35.99985138105951
38.0,4777.825827869712,38.99986675534312
37.0,4393.0882033862845,37.99985508605066
37.0,4318.705893297275,37.99985259015624
41.0,4319.247855341285,41.99985260865264
36.0,4263.93817006596,36.999850696765456
34.0,4046.0901477498887,34.99984265803871
37.0,4425.752559566961,37.99985615559095
39.0,4378.103486243974,39.999854590060906
37.0,4454.205727430832,37.99985707445937
34.0,4354.763728399581,34.99985381072295
37.0,4318.217617628686,37.9998525734881
38.0,3877.13807240786,38.99983580162832
36.0,4276.11156911575,36.99985112180764
38.0,4078.9194720700198,38.99984392441087
38.0,4500.564881233935,38.99985854669832
40.0,4294.427778717251,40.999851756789575
43.0,4485.479036849036,43.99985807095372
40.0,4378.167852796273,40.99985459219868
36.0,4256.780391875322,36.999850445712006
37.0,4333.024810342206,37.9998530772869
39.0,4383.640837864259,39.99985477374062
33.0,4434.191012404695,33.99985642933293
36.0,3798.416020053844,36.9998323986224
37.0,4421.826923629445,37.99985602788791
38.0,4436.27356719841,38.99985649673043
39.0,4254.6073128278795,39.999850369325806
42.0,4401.234384187416,42.99985535426977
38.0,4593.275464599995,38.99986140178894
39.0,4402.123501657009,39.999855383484544
37.0,4400.276640817699,37.999855322786864
37.0,4079.8212182484567,37.99984395890762
37.0,4187.970219872831,37.99984798847011
39.0,4199.259475316457,39.99984839713667
37.0,4299.289266858776,37.99985192441788
33.0,3434.1129655668524,33.99981461886643
37.0,4405.382395121015,37.999855490464995
38.0,4221.131015071932,38.999849182657876
36.0,4154.303961807013,36.999846756576815
37.0,4365.34523606436,37.99985416508276
35.0,4456.842322779917,35.99985715901179
35.0,4342.151081184377,35.99985338608694
35.0,4289.517031397757,35.99985158707701
35.0,4449.499755921219,35.999856923295525
39.0,4314.679088250211,39.999852452581536
35.0,4384.144518721894,35.999854790425225
37.0,4493.047660082016,37.999858310035854
36.0,4517.78939155746,36.999859086002736
38.0,4508.086275830142,38.99985878270224
41.0,3887.976535600455,41.999836259362034
40.0,4630.684367976153,40.99986252145215
42.0,4590.4352222456555,42.999861316034
39.0,3860.9676012652562,39.999835113934154
38.0,4280.607677775592,38.99985127818088
33.0,4336.322366247143,33.99985318901426
34.0,4022.8964039557227,34.99984175089405
38.0,4486.007101569216,38.99985808766072
38.0,4507.706754382211,38.99985877081261
37.0,4547.102203215554,37.99985999440223
35.0,3758.5268317703476,35.9998306198716
40.0,4401.568091630473,40.99985536523617
37.0,3958.857769520657,37.999839191050576
39.0,4315.334756047079,39.99985247499975
35.0,4405.188325596665,35.99985548409866
33.0,4219.593480294999,33.99984912770308
