num_vehicles,distance,fitness
21.0,1870.6937996225547,21.999659687912658
37.0,4190.015461129936,37.99984806267037
34.0,4403.952276215858,34.99985544353765
40.0,4444.833572680821,40.999856773093704
37.0,4389.106884636096,37.99985495460054
37.0,4468.1245873638845,37.999857519693265
31.0,3514.479390012789,31.999818858020053
36.0,4455.001042221429,36.99985709997469
39.0,4425.453629795102,39.999856145874574
41.0,4405.380253502597,41.999855490394744
33.0,3608.2833990234576,33.99982356714103
36.0,4133.056540217846,36.99984596877547
32.0,3905.7656188349297,32.99983700513022
43.0,4291.171264420759,43.99985164428973
38.0,4337.302084963175,38.99985322217623
35.0,4469.120933438622,35.99985755145783
34.0,4310.05293204816,34.99985229421286
37.0,4322.278153265752,37.99985271198696
37.0,4353.390329826964,37.99985376460346
39.0,4371.918872865738,39.99985438436079
35.0,4033.548437687151,35.999842168807646
34.0,4314.041759986521,34.99985243078385
38.0,4391.698102527407,38.99985504018115
39.0,4385.346252665074,39.99985483021758
39.0,4189.329726086147,39.99984803780034
40.0,4384.362223075442,40.999854797635564
36.0,4253.789196817839,36.99985034054788
34.0,3890.497552059679,34.99983636546487
33.0,3580.9139026043713,33.9998222186366
36.0,4332.836543678915,36.999853070902944
35.0,4606.346874875074,35.99986179508846
39.0,4207.581635220034,39.99984869699139
38.0,4335.095119522714,38.999853147452704
37.0,4551.150104738529,37.99986011892654
34.0,4552.455353440418,34.99986015903228
33.0,4252.087012331728,33.99985028063659
38.0,4453.005585543564,38.999857035939115
36.0,4439.069863287683,36.99985658712721
36.0,4289.085534455159,36.999851572146156
37.0,4155.867154233561,37.99984681421796
36.0,4154.623070686699,36.999846768347155
37.0,4229.193475690149,37.99984947017341
37.0,4336.154294695083,37.99985318332379
36.0,4463.666646240594,36.99985737739572
38.0,3641.214257498483,38.999825162785996
35.0,3912.0491502819023,35.99983726693248
36.0,4541.239141970662,36.999859813645095
38.0,4346.355937855919,38.99985352792771
35.0,4147.276708061478,35.99984649691717
39.0,4274.252939501035,39.99985105706897
39.0,4369.591520725454,39.99985430680231
42.0,4384.56138923717,42.9998548042313
38.0,4202.440475753723,38.99984851189112
40.0,4523.010365694558,40.99985924866173
35.0,4328.132427618027,35.99985291121016
